model,series,x,bf
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,351,1.4718973914293274
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,352,1.4713268197797644
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,353,1.471046845795665
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,354,1.4705024800175108
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,355,1.4727409820688129
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,356,1.4722751047666334
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,357,1.4720066962413794
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,358,1.4686939406889825
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,359,1.4697720254895221
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,360,1.4693222200003213
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,361,1.4691047078674018
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,362,1.4688758369915793
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,363,1.4709177623233307
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,364,1.4707790122404605
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,365,1.4703625093002788
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,366,1.4701490589689277
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,367,1.4696835527456098
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,368,1.4692042886084284
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,369,1.4689462842144294
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,370,1.4687000677867668
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,371,1.4683120341747233
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,372,1.4686975657291126
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,373,1.46834018799875
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,374,1.4678885303446436
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,375,1.467395358448797
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,376,1.4669280592989637
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,377,1.4665880138894334
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,378,1.466316312504053
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,379,1.46592351070789
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,380,1.4657560033768082
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,381,1.4671807997613875
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,382,1.467028328163103
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,383,1.4666404526534933
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,384,1.466274135134009
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,385,1.46540863397229
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,386,1.464961631353937
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,387,1.4645192299542187
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,388,1.4623225585875563
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,389,1.4564984515934492
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,390,1.456385731712705
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,391,1.4558183735101444
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,392,1.454937889198861
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,393,1.4546297878089478
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,394,1.4513969762956762
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,395,1.4511373574889832
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,396,1.450928539549485
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,397,1.4511361620795629
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,398,1.4509254006551449
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,399,1.4485875942068642
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,400,1.4482647803349218
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,401,1.4480109080021604
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,402,1.4478869293112202
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,403,1.44823296925094
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,404,1.4479353914322997
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,405,1.447350102471705
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,406,1.446731128707669
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,407,1.4462997070337318
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,408,1.4458004038889571
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,409,1.4474940727605066
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,410,1.4472284286576613
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,411,1.447056574987361
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,412,1.4465319195777828
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,413,1.4460866642116914
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,414,1.4455424361731206
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,415,1.4449284808412846
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,416,1.4445856119141707
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,417,1.4440422568362643
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,418,1.4435177447827856
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,419,1.44325147339557
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,420,1.4428305839286368
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,421,1.4424528185981447
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,422,1.4420536154299413
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,423,1.4417269330607043
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,424,1.4414770262736216
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,425,1.442029688835476
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,426,1.4382522982651949
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,427,1.4376033398947412
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,428,1.435368095575762
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,429,1.4348976250773118
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,430,1.4344819910884616
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,431,1.4309234989509352
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,432,1.4305951032530264
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,433,1.430027191944932
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,434,1.4320869380938785
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,435,1.4318006987642267
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,436,1.4314154513815636
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,437,1.4310465004191302
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,438,1.4310087556034161
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,439,1.43060261856168
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,440,1.4301302078802085
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,441,1.4299005470093384
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,442,1.4296117622128353
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,443,1.4292807851992104
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,444,1.4287345440081989
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,445,1.4209188399247663
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,446,1.4205521193754134
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,447,1.4204982105817145
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,448,1.4199114474154098
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,449,1.419684982129462
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,450,1.419098069581072
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,451,1.4186267950577798
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,452,1.417996000354103
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,453,1.417270744010471
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,454,1.4168177895965453
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,455,1.4162199507998257
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,456,1.4163656474294006
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,457,1.4160449514613986
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,458,1.4154577032228337
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,459,1.4152000799285829
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,460,1.4148687082686926
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,461,1.4224485376249423
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,462,1.422040164647364
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,463,1.421654715793261
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,464,1.4214616572446765
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,465,1.4208769601238511
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,466,1.4206040800407969
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,467,1.4203343828858332
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,468,1.4198713646505028
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,469,1.413233641631942
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,470,1.4129242233913581
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,471,1.4126985200137767
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,472,1.4122943276309325
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,473,1.4122485982321697
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,474,1.412066599453338
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,475,1.4116788709663588
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,476,1.4109747158777768
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,477,1.411068157822074
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,478,1.410920539650986
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,479,1.4109639441350972
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,480,1.4107922326711522
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,481,1.4110456378967189
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,482,1.41070781563515
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,483,1.4106330505238853
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,484,1.391556958787872
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,485,1.3915971412878894
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,486,1.3918114721677175
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,487,1.3914921518247754
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,488,1.3916032882418135
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,489,1.3911458618261463
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,490,1.4037635960959374
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,491,1.4031066093356752
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,492,1.4024230626801424
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,493,1.401700684969832
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,494,1.4015273246012916
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,495,1.4012108328836803
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,496,1.4012735894334414
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,497,1.4010420092974265
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,498,1.4008468351499772
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,499,1.400790979031762
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,500,1.4008563872595232
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,501,1.400795206058356
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,502,1.4004854776301052
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,503,1.4003358732470914
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,504,1.4001597061135846
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,505,1.400073115528033
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,506,1.4003409787935983
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,507,1.3999550182127791
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,508,1.3998790959542005
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,509,1.3996689589458873
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,510,1.4091573960379673
Meta-Llama-3-8B-Instruct,self_conditioned_baseline,511,1.4093956513979387
Meta-Llama-3-8B-Instruct,external_random_delta_2,30,1.8591317827827787
Meta-Llama-3-8B-Instruct,external_random_delta_2,31,1.9863844567535285
Meta-Llama-3-8B-Instruct,external_random_delta_2,32,1.6990438968192243
Meta-Llama-3-8B-Instruct,external_random_delta_2,33,1.589708210842332
Meta-Llama-3-8B-Instruct,external_random_delta_2,34,1.6595765928273933
Meta-Llama-3-8B-Instruct,external_random_delta_2,35,1.7247346554361656
Meta-Llama-3-8B-Instruct,external_random_delta_2,36,1.707723167602063
Meta-Llama-3-8B-Instruct,external_random_delta_2,37,1.8281601113188564
Meta-Llama-3-8B-Instruct,external_random_delta_2,38,1.8291093351059213
Meta-Llama-3-8B-Instruct,external_random_delta_2,39,1.8951419605706725
Meta-Llama-3-8B-Instruct,external_random_delta_2,40,1.905053803438618
Meta-Llama-3-8B-Instruct,external_random_delta_2,41,1.9173465141892216
Meta-Llama-3-8B-Instruct,external_random_delta_2,42,1.9263175761183375
Meta-Llama-3-8B-Instruct,external_random_delta_2,43,1.9434734892994023
Meta-Llama-3-8B-Instruct,external_random_delta_2,44,1.9615987325070985
Meta-Llama-3-8B-Instruct,external_random_delta_2,45,1.9509458581359485
Meta-Llama-3-8B-Instruct,external_random_delta_2,46,1.9519479109875058
Meta-Llama-3-8B-Instruct,external_random_delta_2,47,1.948254361332833
Meta-Llama-3-8B-Instruct,external_random_delta_2,48,1.942060828943476
Meta-Llama-3-8B-Instruct,external_random_delta_2,49,1.9365629529713746
Meta-Llama-3-8B-Instruct,external_random_delta_2,50,1.9294322063144542
Meta-Llama-3-8B-Instruct,external_random_delta_2,51,1.9318214444244788
Meta-Llama-3-8B-Instruct,external_random_delta_2,52,1.9297479971527445
Meta-Llama-3-8B-Instruct,external_random_delta_2,53,1.924528266137741
Meta-Llama-3-8B-Instruct,external_random_delta_2,54,1.9173901091192804
Meta-Llama-3-8B-Instruct,external_random_delta_2,55,1.9084548919056517
Meta-Llama-3-8B-Instruct,external_random_delta_2,56,1.9042869628038737
Meta-Llama-3-8B-Instruct,external_random_delta_2,57,1.9003532632945224
Meta-Llama-3-8B-Instruct,external_random_delta_2,58,1.8965403583932912
Meta-Llama-3-8B-Instruct,external_random_delta_2,59,1.8954873706273454
Meta-Llama-3-8B-Instruct,external_random_delta_2,60,1.8927453464430464
Meta-Llama-3-8B-Instruct,external_random_delta_2,61,1.8883981950870745
Meta-Llama-3-8B-Instruct,external_random_delta_2,62,1.8828525035227384
Meta-Llama-3-8B-Instruct,external_random_delta_2,63,1.8770628827365574
Meta-Llama-3-8B-Instruct,external_random_delta_2,64,1.8733542185370002
Meta-Llama-3-8B-Instruct,external_random_delta_2,65,1.8679737703565102
Meta-Llama-3-8B-Instruct,external_random_delta_2,66,1.86580956347662
Meta-Llama-3-8B-Instruct,external_random_delta_2,67,1.866607921163356
Meta-Llama-3-8B-Instruct,external_random_delta_2,68,1.862764291052563
Meta-Llama-3-8B-Instruct,external_random_delta_2,69,1.8627559630629897
Meta-Llama-3-8B-Instruct,external_random_delta_2,70,1.8602184063613265
Meta-Llama-3-8B-Instruct,external_random_delta_2,71,1.8613624814096716
Meta-Llama-3-8B-Instruct,external_random_delta_2,72,1.8627960910452717
Meta-Llama-3-8B-Instruct,external_random_delta_2,73,1.861522622055705
Meta-Llama-3-8B-Instruct,external_random_delta_2,74,1.8609681581451714
Meta-Llama-3-8B-Instruct,external_random_delta_2,75,1.8607647397806413
Meta-Llama-3-8B-Instruct,external_random_delta_2,76,1.8614258602229967
Meta-Llama-3-8B-Instruct,external_random_delta_2,77,1.8605305452255418
Meta-Llama-3-8B-Instruct,external_random_delta_2,78,1.8618009308963228
Meta-Llama-3-8B-Instruct,external_random_delta_2,79,1.861689101158119
Meta-Llama-3-8B-Instruct,external_random_delta_2,80,1.8590733475237218
Meta-Llama-3-8B-Instruct,external_random_delta_2,81,1.8598617600093141
Meta-Llama-3-8B-Instruct,external_random_delta_2,82,1.861474978832207
Meta-Llama-3-8B-Instruct,external_random_delta_2,83,1.8632743691884919
Meta-Llama-3-8B-Instruct,external_random_delta_2,84,1.861291788167075
Meta-Llama-3-8B-Instruct,external_random_delta_2,85,1.8614600472743743
Meta-Llama-3-8B-Instruct,external_random_delta_2,86,1.8615957761489395
Meta-Llama-3-8B-Instruct,external_random_delta_2,87,1.8610419963731732
Meta-Llama-3-8B-Instruct,external_random_delta_2,88,1.8617938912415752
Meta-Llama-3-8B-Instruct,external_random_delta_2,89,1.8615129023480954
Meta-Llama-3-8B-Instruct,external_random_delta_2,90,1.8602850049348398
Meta-Llama-3-8B-Instruct,external_random_delta_2,91,1.8607300401984563
Meta-Llama-3-8B-Instruct,external_random_delta_2,92,1.859708144972819
Meta-Llama-3-8B-Instruct,external_random_delta_2,93,1.8589688100233732
Meta-Llama-3-8B-Instruct,external_random_delta_2,94,1.8582105293915994
Meta-Llama-3-8B-Instruct,external_random_delta_2,95,1.857622111899719
Meta-Llama-3-8B-Instruct,external_random_delta_2,96,1.8590645249307585
Meta-Llama-3-8B-Instruct,external_random_delta_2,97,1.8576747678549594
Meta-Llama-3-8B-Instruct,external_random_delta_2,98,1.8574843582455347
Meta-Llama-3-8B-Instruct,external_random_delta_2,99,1.8557031367399124
Meta-Llama-3-8B-Instruct,external_random_delta_2,100,1.854466953424795
Meta-Llama-3-8B-Instruct,external_random_delta_2,101,1.854249588248902
Meta-Llama-3-8B-Instruct,external_random_delta_2,102,1.853182674943255
Meta-Llama-3-8B-Instruct,external_random_delta_2,103,1.853342476573161
Meta-Llama-3-8B-Instruct,external_random_delta_2,104,1.8509346422902406
Meta-Llama-3-8B-Instruct,external_random_delta_2,105,1.8507979738903728
Meta-Llama-3-8B-Instruct,external_random_delta_2,106,1.8490834123425028
Meta-Llama-3-8B-Instruct,external_random_delta_2,107,1.847724727819844
Meta-Llama-3-8B-Instruct,external_random_delta_2,108,1.8471997529345139
Meta-Llama-3-8B-Instruct,external_random_delta_2,109,1.8456725898134185
Meta-Llama-3-8B-Instruct,external_random_delta_2,110,1.8447250242214301
Meta-Llama-3-8B-Instruct,external_random_delta_2,111,1.8421033878867554
Meta-Llama-3-8B-Instruct,external_random_delta_2,112,1.8407335195829542
Meta-Llama-3-8B-Instruct,external_random_delta_2,113,1.839710095759677
Meta-Llama-3-8B-Instruct,external_random_delta_2,114,1.8375819318518203
Meta-Llama-3-8B-Instruct,external_random_delta_2,115,1.839674506796748
Meta-Llama-3-8B-Instruct,external_random_delta_2,116,1.8398806027806374
Meta-Llama-3-8B-Instruct,external_random_delta_2,117,1.83914426137888
Meta-Llama-3-8B-Instruct,external_random_delta_2,118,1.8374891493408
Meta-Llama-3-8B-Instruct,external_random_delta_2,119,1.8361330154118005
Meta-Llama-3-8B-Instruct,external_random_delta_2,120,1.8354674258527097
Meta-Llama-3-8B-Instruct,external_random_delta_2,121,1.8332694419194855
Meta-Llama-3-8B-Instruct,external_random_delta_2,122,1.831799020473659
Meta-Llama-3-8B-Instruct,external_random_delta_2,123,1.8299559767857971
Meta-Llama-3-8B-Instruct,external_random_delta_2,124,1.8278450700494777
Meta-Llama-3-8B-Instruct,external_random_delta_2,125,1.82596048852301
Meta-Llama-3-8B-Instruct,external_random_delta_2,126,1.8241782177425663
Meta-Llama-3-8B-Instruct,external_random_delta_2,127,1.8209089964086105
Meta-Llama-3-8B-Instruct,external_random_delta_2,128,1.8186292034317408
Meta-Llama-3-8B-Instruct,external_random_delta_2,129,1.8171246321341834
Meta-Llama-3-8B-Instruct,external_random_delta_2,130,1.815630287019356
Meta-Llama-3-8B-Instruct,external_random_delta_2,131,1.813864865849543
Meta-Llama-3-8B-Instruct,external_random_delta_2,132,1.8123690923960332
Meta-Llama-3-8B-Instruct,external_random_delta_2,133,1.810103042730321
Meta-Llama-3-8B-Instruct,external_random_delta_2,134,1.807299752065639
Meta-Llama-3-8B-Instruct,external_random_delta_2,135,1.8042946778087732
Meta-Llama-3-8B-Instruct,external_random_delta_2,136,1.802962946819834
Meta-Llama-3-8B-Instruct,external_random_delta_2,137,1.8010488472718778
Meta-Llama-3-8B-Instruct,external_random_delta_2,138,1.7992772664457797
Meta-Llama-3-8B-Instruct,external_random_delta_2,139,1.8070527034254695
Meta-Llama-3-8B-Instruct,external_random_delta_2,140,1.8048514474970678
Meta-Llama-3-8B-Instruct,external_random_delta_2,141,1.802353918329843
Meta-Llama-3-8B-Instruct,external_random_delta_2,142,1.7999782152151156
Meta-Llama-3-8B-Instruct,external_random_delta_2,143,1.798014740033884
Meta-Llama-3-8B-Instruct,external_random_delta_2,144,1.7956416542208762
Meta-Llama-3-8B-Instruct,external_random_delta_2,145,1.7939783348886333
Meta-Llama-3-8B-Instruct,external_random_delta_2,146,1.7933686118123289
Meta-Llama-3-8B-Instruct,external_random_delta_2,147,1.791668207415887
Meta-Llama-3-8B-Instruct,external_random_delta_2,148,1.7891436261771236
Meta-Llama-3-8B-Instruct,external_random_delta_2,149,1.7872322195470278
Meta-Llama-3-8B-Instruct,external_random_delta_2,150,1.7854311556538904
Meta-Llama-3-8B-Instruct,external_random_delta_2,151,1.783755032646334
Meta-Llama-3-8B-Instruct,external_random_delta_2,152,1.7818991855143402
Meta-Llama-3-8B-Instruct,external_random_delta_2,153,1.7798918823194956
Meta-Llama-3-8B-Instruct,external_random_delta_2,154,1.7787684125984355
Meta-Llama-3-8B-Instruct,external_random_delta_2,155,1.7757862740211836
Meta-Llama-3-8B-Instruct,external_random_delta_2,156,1.7739671705246334
Meta-Llama-3-8B-Instruct,external_random_delta_2,157,1.7713938063358992
Meta-Llama-3-8B-Instruct,external_random_delta_2,158,1.7693141359466502
Meta-Llama-3-8B-Instruct,external_random_delta_2,159,1.7672109632571082
Meta-Llama-3-8B-Instruct,external_random_delta_2,160,1.7653588343759938
Meta-Llama-3-8B-Instruct,external_random_delta_2,161,1.762963283371229
Meta-Llama-3-8B-Instruct,external_random_delta_2,162,1.760985428992948
Meta-Llama-3-8B-Instruct,external_random_delta_2,163,1.758706739339691
Meta-Llama-3-8B-Instruct,external_random_delta_2,164,1.7569321129375695
Meta-Llama-3-8B-Instruct,external_random_delta_2,165,1.7553543274145627
Meta-Llama-3-8B-Instruct,external_random_delta_2,166,1.754337276934513
Meta-Llama-3-8B-Instruct,external_random_delta_2,167,1.7519390122598295
Meta-Llama-3-8B-Instruct,external_random_delta_2,168,1.749980296760136
Meta-Llama-3-8B-Instruct,external_random_delta_2,169,1.7481541521055377
Meta-Llama-3-8B-Instruct,external_random_delta_2,170,1.746830635610126
Meta-Llama-3-8B-Instruct,external_random_delta_2,171,1.74479788382709
Meta-Llama-3-8B-Instruct,external_random_delta_2,172,1.7432119727320745
Meta-Llama-3-8B-Instruct,external_random_delta_2,173,1.7414495921660291
Meta-Llama-3-8B-Instruct,external_random_delta_2,174,1.7390102421120128
Meta-Llama-3-8B-Instruct,external_random_delta_2,175,1.7370128534923845
Meta-Llama-3-8B-Instruct,external_random_delta_2,176,1.7353998382421458
Meta-Llama-3-8B-Instruct,external_random_delta_2,177,1.7338706406687188
Meta-Llama-3-8B-Instruct,external_random_delta_2,178,1.7320614492426911
Meta-Llama-3-8B-Instruct,external_random_delta_2,179,1.7303453588850066
Meta-Llama-3-8B-Instruct,external_random_delta_2,180,1.7281151891855133
Meta-Llama-3-8B-Instruct,external_random_delta_2,181,1.7272132642678297
Meta-Llama-3-8B-Instruct,external_random_delta_2,182,1.7256879235890248
Meta-Llama-3-8B-Instruct,external_random_delta_2,183,1.7241331923170953
Meta-Llama-3-8B-Instruct,external_random_delta_2,184,1.7224826968846028
Meta-Llama-3-8B-Instruct,external_random_delta_2,185,1.7206207315549602
Meta-Llama-3-8B-Instruct,external_random_delta_2,186,1.7194079852644246
Meta-Llama-3-8B-Instruct,external_random_delta_2,187,1.7171166783760408
Meta-Llama-3-8B-Instruct,external_random_delta_2,188,1.7159160891616714
Meta-Llama-3-8B-Instruct,external_random_delta_2,189,1.7146470962393163
Meta-Llama-3-8B-Instruct,external_random_delta_2,190,1.713580309171777
Meta-Llama-3-8B-Instruct,external_random_delta_2,191,1.7122467629990055
Meta-Llama-3-8B-Instruct,external_random_delta_2,192,1.7103448875302012
Meta-Llama-3-8B-Instruct,external_random_delta_2,193,1.7086425708607267
Meta-Llama-3-8B-Instruct,external_random_delta_2,194,1.7070995452845756
Meta-Llama-3-8B-Instruct,external_random_delta_2,195,1.7053759923700833
Meta-Llama-3-8B-Instruct,external_random_delta_2,196,1.7041425434244772
Meta-Llama-3-8B-Instruct,external_random_delta_2,197,1.7030905261485187
Meta-Llama-3-8B-Instruct,external_random_delta_2,198,1.7020797504149654
Meta-Llama-3-8B-Instruct,external_random_delta_2,199,1.7009783316653009
Meta-Llama-3-8B-Instruct,external_random_delta_2,200,1.698865642844697
Meta-Llama-3-8B-Instruct,external_random_delta_2,201,1.6975427115359107
Meta-Llama-3-8B-Instruct,external_random_delta_2,202,1.6959865106390661
Meta-Llama-3-8B-Instruct,external_random_delta_2,203,1.6946904840320776
Meta-Llama-3-8B-Instruct,external_random_delta_2,204,1.6938920085378566
Meta-Llama-3-8B-Instruct,external_random_delta_2,205,1.6928103824251066
Meta-Llama-3-8B-Instruct,external_random_delta_2,206,1.6915926344717993
Meta-Llama-3-8B-Instruct,external_random_delta_2,207,1.690683235114515
Meta-Llama-3-8B-Instruct,external_random_delta_2,208,1.6895078196482367
Meta-Llama-3-8B-Instruct,external_random_delta_2,209,1.6883956454457485
Meta-Llama-3-8B-Instruct,external_random_delta_2,210,1.687224454497077
Meta-Llama-3-8B-Instruct,external_random_delta_2,211,1.686019512822682
Meta-Llama-3-8B-Instruct,external_random_delta_2,212,1.685234269850062
Meta-Llama-3-8B-Instruct,external_random_delta_2,213,1.6835703334324323
Meta-Llama-3-8B-Instruct,external_random_delta_2,214,1.6819284427573182
Meta-Llama-3-8B-Instruct,external_random_delta_2,215,1.6809537523464855
Meta-Llama-3-8B-Instruct,external_random_delta_2,216,1.6788501010727708
Meta-Llama-3-8B-Instruct,external_random_delta_2,217,1.6773738359760146
Meta-Llama-3-8B-Instruct,external_random_delta_2,218,1.6765201131803564
Meta-Llama-3-8B-Instruct,external_random_delta_2,219,1.6750561464049465
Meta-Llama-3-8B-Instruct,external_random_delta_2,220,1.6735344470660152
Meta-Llama-3-8B-Instruct,external_random_delta_2,221,1.6719722977971567
Meta-Llama-3-8B-Instruct,external_random_delta_2,222,1.6709640897430538
Meta-Llama-3-8B-Instruct,external_random_delta_2,223,1.66992399569178
Meta-Llama-3-8B-Instruct,external_random_delta_2,224,1.6689461077027141
Meta-Llama-3-8B-Instruct,external_random_delta_2,225,1.6677725028170503
Meta-Llama-3-8B-Instruct,external_random_delta_2,226,1.66738100434037
Meta-Llama-3-8B-Instruct,external_random_delta_2,227,1.6663706722725264
Meta-Llama-3-8B-Instruct,external_random_delta_2,228,1.6653728384659854
Meta-Llama-3-8B-Instruct,external_random_delta_2,229,1.6643539969745624
Meta-Llama-3-8B-Instruct,external_random_delta_2,230,1.663429891070716
